# (i, j) of upper left coordinates.
617,62
503,133
239,139
357,158
331,159
377,163
38,255
214,319
670,484
422,100
404,151
397,169
375,334
409,351
280,375
251,462
342,548
705,560
79,66
587,527
561,532
