# (i, j) of upper left coordinates.
49,193
321,213
92,215
585,228
307,254
559,271
89,303
274,316
639,323
675,470
369,567
50,316
378,335
337,587
10,551
43,545
29,593
481,583
22,336
194,386
500,588
