# (i, j) of upper left coordinates.
442,71
238,87
562,109
582,109
132,133
260,166
532,172
359,192
267,193
190,198
229,240
244,264
474,364
77,380
481,445
459,246
562,50
217,171
541,196
237,203
417,207
557,209
112,495
169,534
133,592
251,50
514,231
199,509
117,175
116,407
106,387
93,511
285,181
107,584
612,275
592,69
132,512
237,458
117,522
612,294
255,211
