# (i, j) of upper left coordinates.
107,92
173,105
612,122
637,138
121,147
202,211
34,215
449,263
203,264
149,291
55,321
92,329
556,398
668,408
348,489
690,528
469,585
133,358
409,145
180,242
264,328
159,406
380,542
652,551
289,152
642,394
557,525
78,363
411,517
256,594
162,149
165,257
25,304
153,310
690,385
564,89
461,376
136,316
707,552
