# (i, j) of upper left coordinates.
637,176
93,131
84,181
614,204
323,217
572,227
591,231
538,353
498,393
584,152
660,169
93,202
535,206
524,224
330,235
438,270
447,373
462,384
355,218
536,269
626,48
581,176
