# (i, j) of upper left coordinates.
307,94
286,108
87,110
630,360
679,399
402,424
371,359
328,404
53,406
240,463
694,586
514,62
701,522
27,598
71,92
663,294
688,342
1,584
445,427
462,419
461,435
184,526
