# (i, j) of upper left coordinates.
187,64
137,72
177,91
141,100
384,110
672,220
587,261
643,354
46,359
106,428
613,559
612,318
483,57
326,360
357,507
177,548
226,577
349,41
345,124
65,556
424,529
0,593
422,511
520,519
