# (i, j) of upper left coordinates.
72,59
347,112
99,116
284,196
255,211
646,401
687,426
385,470
258,116
564,133
372,411
329,483
47,485
225,535
701,580
39,225
47,243
676,328
480,452
499,448
494,463
183,587
