# (i, j) of upper left coordinates.
81,53
243,77
614,139
660,229
249,307
455,379
189,415
132,450
705,484
594,515
573,191
257,91
438,245
113,253
155,332
85,415
232,424
155,433
156,451
66,461
471,569
94,440
157,556
422,589
467,487
103,420
651,503
340,66
247,332
