# (i, j) of upper left coordinates.
255,38
208,59
197,80
651,81
300,100
118,137
457,151
77,155
249,160
162,174
99,188
184,194
164,202
80,203
110,237
271,259
105,295
617,306
672,318
165,324
308,392
331,454
686,473
625,483
437,534
663,555
592,288
525,314
256,543
523,438
72,235
700,485
378,465
61,218
446,296
