# (i, j) of upper left coordinates.
303,57
298,80
307,111
74,193
348,193
112,194
92,196
576,228
61,242
634,372
656,426
368,525
676,128
490,164
326,477
528,160
71,172
213,237
369,202
50,263
73,492
670,105
53,586
657,365
370,221
471,563
454,568
129,35
