# (i, j) of upper left coordinates.
507,157
196,82
510,84
532,90
611,121
602,148
574,180
258,207
97,211
361,226
248,230
190,236
559,262
578,265
215,270
225,290
483,408
482,469
53,85
502,61
221,159
218,177
212,203
281,231
595,247
239,248
409,265
76,429
161,571
194,542
71,218
124,453
121,563
413,80
114,435
95,539
102,522
634,334
633,118
232,496
640,314
104,562
585,91
524,283
