# (i, j) of upper left coordinates.
353,71
108,91
290,161
263,176
641,385
683,416
52,455
55,183
374,393
390,451
328,454
229,505
698,581
262,83
542,107
710,531
43,161
52,208
672,313
697,375
463,445
483,439
478,454
181,563
