# (i, j) of upper left coordinates.
660,62
588,126
172,134
647,152
624,172
592,241
62,254
356,263
175,265
203,283
402,295
606,297
212,304
574,310
496,444
476,481
554,126
668,136
554,144
203,206
536,218
199,240
266,240
236,266
279,267
76,463
122,465
134,490
96,539
435,134
45,237
196,559
228,283
96,559
230,516
199,223
481,311
532,322
612,273
235,299
261,330
