# (i, j) of upper left coordinates.
501,93
38,97
390,142
156,158
215,176
273,200
467,252
286,292
668,361
673,381
594,397
670,398
624,401
379,437
581,445
596,589
441,128
593,188
598,205
271,436
527,547
516,585
353,404
607,561
