# (i, j) of upper left coordinates.
195,59
110,62
38,122
332,127
215,133
311,133
252,137
272,152
636,176
186,450
353,113
572,212
450,273
114,305
157,385
464,403
226,451
608,548
163,587
531,43
165,93
493,575
200,113
95,310
93,430
87,458
140,481
127,495
447,119
587,191
472,516
710,520
476,130
592,210
105,444
483,45
151,496
274,56
652,535
271,135
