# (i, j) of upper left coordinates.
627,496
144,43
243,82
674,105
199,110
305,113
194,128
95,157
457,182
236,187
61,197
155,203
79,211
175,221
159,235
65,240
68,265
101,266
273,278
98,310
629,332
677,333
164,341
315,419
685,485
446,544
676,568
364,42
641,80
608,315
535,337
343,478
258,553
530,460
596,77
48,255
387,478
452,317
681,452
209,45
594,47
