# (i, j) of upper left coordinates.
541,80
125,161
56,211
133,310
610,310
258,352
206,384
567,397
164,435
678,451
341,431
368,486
142,508
611,36
591,86
560,98
235,561
251,572
36,366
531,535
228,485
234,503
592,522
374,447
389,437
