# (i, j) of upper left coordinates.
86,70
139,75
301,101
304,137
24,148
294,183
100,230
78,238
350,245
599,262
206,287
656,401
659,440
368,536
507,203
328,514
546,178
58,239
58,507
51,591
57,219
483,571
370,254
467,580
