# (i, j) of upper left coordinates.
309,70
676,117
345,168
80,169
100,173
122,173
565,207
625,354
656,416
368,519
646,355
483,146
64,243
326,453
74,148
515,150
218,212
175,596
373,207
82,479
465,559
55,585
655,94
693,94
377,188
76,218
447,560
