# (i, j) of upper left coordinates.
73,52
346,107
258,111
102,112
284,192
256,207
646,400
687,425
700,580
563,132
373,408
385,468
329,481
47,483
225,533
40,221
47,239
675,326
479,452
498,448
492,464
182,585
