# (i, j) of upper left coordinates.
70,124
122,129
299,144
304,187
560,195
285,239
94,263
66,271
617,289
357,290
673,422
664,447
367,543
527,237
331,541
25,170
45,282
647,66
13,527
380,281
46,590
475,584
