# (i, j) of upper left coordinates.
615,254
61,293
586,304
71,340
420,351
656,354
387,368
258,385
27,252
342,265
313,308
37,357
683,494
371,589
691,599
37,567
9,593
508,599
407,368
490,597
186,443
5,567
