# (i, j) of upper left coordinates.
61,216
625,236
576,249
313,254
600,254
542,298
547,393
512,433
668,97
83,228
549,235
327,271
457,414
476,423
652,208
346,252
685,209
540,252
70,195
455,321
617,194
