# (i, j) of upper left coordinates.
558,145
102,158
603,179
528,182
328,194
516,202
566,205
586,208
526,327
563,121
95,176
333,212
423,238
440,345
490,363
454,357
641,140
625,155
360,200
535,246
114,86
664,128
