# (i, j) of upper left coordinates.
676,85
144,89
510,100
216,159
49,164
420,167
188,172
288,175
229,181
237,219
253,245
596,254
472,342
76,353
100,362
478,435
570,88
522,139
265,142
351,176
109,478
138,481
206,495
174,513
138,565
114,382
132,151
285,151
498,199
118,498
522,596
88,492
114,557
537,177
453,214
688,226
659,587
240,433
107,573
602,275
254,171
275,233
