# (i, j) of upper left coordinates.
85,71
138,77
301,102
304,139
293,185
100,230
78,238
350,246
599,262
206,288
657,402
659,441
507,204
328,515
368,536
546,178
24,148
58,240
58,507
51,590
483,572
57,220
467,580
