# (i, j) of upper left coordinates.
619,66
239,142
330,162
357,162
377,168
213,322
671,485
705,560
78,68
424,106
505,135
404,156
397,174
376,337
408,354
280,376
252,464
342,550
37,257
562,533
589,528
