# (i, j) of upper left coordinates.
464,208
347,217
515,224
258,230
373,234
424,249
169,393
386,424
679,133
404,255
377,256
285,415
408,433
684,491
262,523
698,551
64,176
323,598
31,301
591,566
607,545
