# (i, j) of upper left coordinates.
244,61
684,96
139,106
518,125
263,152
528,162
215,164
188,181
418,181
279,182
232,187
234,225
250,250
603,263
76,363
479,436
574,96
46,173
353,180
474,352
111,482
204,498
173,518
138,572
504,210
126,159
114,391
101,371
526,599
90,497
112,565
106,582
611,71
285,161
453,226
544,189
606,283
135,491
661,594
119,503
253,184
274,241
