# (i, j) of upper left coordinates.
269,233
135,239
558,246
208,285
541,341
182,348
652,385
336,449
55,337
346,405
43,423
146,448
97,461
507,480
562,443
105,40
626,588
241,474
231,440
377,420
688,515
233,489
447,283
390,407
