# (i, j) of upper left coordinates.
632,164
425,179
163,187
137,197
112,198
445,306
193,315
172,316
33,348
257,362
698,411
565,431
374,522
692,557
256,196
612,30
185,282
91,364
464,411
160,451
426,535
403,576
669,578
573,560
79,400
638,22
123,351
576,118
152,327
704,577
545,36
98,135
649,437
691,448
87,118
278,196
12,508
657,163
