# (i, j) of upper left coordinates.
98,120
624,150
166,156
115,180
144,182
191,258
175,291
445,292
195,297
155,303
147,324
40,338
259,351
695,403
563,423
684,435
690,545
421,165
145,342
92,353
463,398
160,434
366,512
395,562
479,598
649,154
567,546
662,567
77,388
421,529
127,340
572,108
647,425
705,567
