# (i, j) of upper left coordinates.
265,53
101,61
521,135
453,166
152,190
208,207
609,208
609,226
273,232
473,291
675,375
676,394
632,407
601,412
677,412
387,455
590,464
337,25
402,170
290,319
266,457
603,597
520,598
521,109
530,566
354,414
129,39
35,344
610,571
