# (i, j) of upper left coordinates.
254,37
239,82
581,107
133,128
529,161
259,163
215,169
357,189
538,189
41,193
189,193
236,198
230,236
245,261
474,361
77,376
481,443
458,243
561,104
269,190
417,201
111,492
200,507
170,530
135,587
436,64
556,44
513,227
115,403
554,206
105,384
92,507
285,176
119,169
609,272
133,507
103,597
610,292
238,453
109,579
118,517
254,204
