# (i, j) of upper left coordinates.
26,52
225,54
484,74
249,78
141,105
458,162
650,207
136,238
607,252
621,271
141,307
206,325
358,327
181,334
147,339
582,350
651,359
673,372
600,411
525,536
301,329
387,339
318,341
210,345
228,346
80,544
0,545
472,241
484,516
145,550
148,573
83,581
671,349
131,70
477,380
538,409
221,577
199,306
181,309
