# (i, j) of upper left coordinates.
608,95
518,129
103,194
54,216
615,227
126,335
674,380
189,479
342,484
593,496
709,527
331,184
88,465
231,487
569,597
154,546
31,389
375,495
369,473
233,590
473,464
19,568
637,600
