# (i, j) of upper left coordinates.
251,56
201,144
131,158
223,184
679,239
499,242
633,319
656,346
189,356
208,357
101,362
167,365
347,367
148,380
322,380
620,421
616,479
535,594
491,159
96,286
387,359
220,374
490,420
516,328
485,555
226,393
370,365
685,414
243,419
433,189
77,594
