# (i, j) of upper left coordinates.
440,143
600,136
166,147
566,164
658,164
632,181
195,217
543,239
271,250
196,252
600,262
52,264
280,272
355,273
169,274
201,287
208,308
616,309
580,327
501,458
475,486
677,141
565,145
195,235
234,277
399,302
76,475
137,505
92,546
194,566
673,77
225,293
96,567
125,477
229,524
457,320
480,323
533,335
43,240
617,284
233,309
258,341
