# (i, j) of upper left coordinates.
616,254
26,255
61,296
587,305
657,356
36,359
387,369
344,266
314,310
69,341
257,387
683,496
371,590
691,597
5,568
36,568
8,593
508,599
408,370
490,598
186,446
421,353
