# (i, j) of upper left coordinates.
471,104
519,253
587,123
562,133
121,168
218,181
259,181
364,201
259,204
191,213
240,220
574,228
223,252
235,274
477,383
76,402
482,454
281,196
586,83
236,108
233,126
412,232
165,547
637,94
195,521
99,196
118,427
108,409
108,508
94,520
545,215
620,311
475,21
128,531
468,263
234,476
253,236
