# (i, j) of upper left coordinates.
599,89
509,116
329,164
108,169
63,197
613,215
129,319
669,375
190,472
340,481
591,490
708,523
92,453
235,478
567,594
373,495
154,540
35,381
367,468
596,204
234,584
634,597
468,457
19,567
