# (i, j) of upper left coordinates.
424,60
226,100
177,107
568,129
279,136
568,154
458,160
278,228
588,362
662,368
607,392
284,396
564,405
503,546
55,305
362,393
519,498
502,566
575,559
360,53
592,529
348,376
95,62
354,84
