# (i, j) of upper left coordinates.
252,337
53,95
219,109
250,112
325,119
270,127
458,390
188,433
228,438
130,473
604,537
85,468
339,104
667,243
445,258
113,283
148,457
162,574
440,90
157,360
354,82
626,162
155,476
486,576
202,92
98,299
580,174
65,471
89,420
90,448
105,432
655,525
270,91
