# (i, j) of upper left coordinates.
125,205
621,326
125,343
204,408
571,412
684,467
40,256
253,383
336,439
388,445
158,454
371,487
247,597
555,106
142,525
238,576
613,117
572,120
636,49
39,368
537,547
227,501
232,518
371,451
44,520
599,540
561,592
245,556
