# (i, j) of upper left coordinates.
548,92
126,181
49,231
616,317
131,321
257,363
207,393
570,405
681,459
339,434
162,444
370,489
141,517
566,108
249,585
38,367
48,519
534,540
236,570
600,98
228,492
233,510
389,440
596,531
374,449
