# (i, j) of upper left coordinates.
707,527
147,73
79,124
134,264
582,272
264,282
208,328
554,365
176,386
663,413
350,469
565,542
47,351
346,413
143,472
79,486
517,502
514,59
27,441
234,520
249,511
234,467
575,478
378,432
224,452
