# (i, j) of upper left coordinates.
105,53
302,75
302,106
104,212
84,218
349,222
588,243
643,384
657,431
367,528
302,147
502,185
327,491
146,50
542,173
61,195
64,215
207,263
68,497
53,590
665,370
371,220
477,566
460,573
