# (i, j) of upper left coordinates.
543,84
125,166
612,312
132,313
258,355
206,386
568,400
164,438
679,454
341,433
369,487
142,512
613,38
561,101
54,216
228,490
251,576
37,366
532,537
594,89
594,525
235,564
233,507
375,449
389,438
