# (i, j) of upper left coordinates.
287,49
309,59
345,158
82,159
103,163
125,164
561,199
622,348
655,412
367,517
623,600
220,201
479,138
70,234
326,448
463,557
176,592
75,138
508,143
675,114
649,91
372,200
83,476
56,584
690,91
378,181
444,558
547,50
