# (i, j) of upper left coordinates.
565,540
99,115
620,145
167,146
116,174
147,175
193,249
177,282
446,288
197,291
158,295
147,319
44,335
695,401
682,431
363,508
689,541
129,383
648,421
419,160
146,337
260,346
92,349
463,395
561,419
159,429
393,558
660,563
477,595
570,104
77,384
420,526
128,337
621,70
