# (i, j) of upper left coordinates.
704,523
154,57
84,107
133,259
575,264
208,316
549,357
177,376
660,406
264,269
345,409
345,461
145,462
85,477
507,51
572,469
49,346
32,434
514,497
235,509
234,456
448,302
377,426
248,498
390,414
