# (i, j) of upper left coordinates.
244,256
650,204
108,209
428,226
98,248
153,281
449,352
191,377
245,401
701,452
582,484
104,435
166,381
110,396
162,400
85,401
159,520
4,537
404,565
593,100
561,122
72,437
452,558
577,159
695,592
651,477
116,253
108,416
142,404
257,283
542,123
