# (i, j) of upper left coordinates.
63,212
623,233
575,246
598,252
541,295
546,389
475,419
547,232
539,248
314,251
456,409
510,429
650,204
681,204
347,249
72,189
84,226
326,268
452,316
477,139
614,190
