# (i, j) of upper left coordinates.
559,460
471,95
58,157
630,165
588,202
511,342
656,491
445,441
360,481
415,488
494,490
270,550
665,588
447,261
60,541
513,525
500,537
268,592
651,135
60,349
646,548
