# (i, j) of upper left coordinates.
557,455
64,148
620,158
582,192
504,332
657,493
514,517
270,544
467,75
641,124
442,434
357,473
412,480
492,480
499,531
62,536
437,251
268,590
63,340
664,586
643,544
