# (i, j) of upper left coordinates.
58,162
107,174
310,176
573,211
306,220
281,278
92,284
628,305
369,316
669,458
367,555
545,254
57,295
686,438
333,565
33,310
11,540
662,84
198,359
44,534
388,302
494,582
481,593
