# (i, j) of upper left coordinates.
103,40
232,70
181,85
279,97
446,119
556,131
276,204
589,348
657,354
289,381
597,384
557,388
515,478
497,533
55,296
356,379
569,548
499,555
587,520
561,101
344,362
