# (i, j) of upper left coordinates.
250,45
202,140
129,155
224,176
676,235
99,284
630,313
654,341
206,351
103,357
345,363
321,375
618,416
615,473
534,590
489,155
495,236
385,356
167,360
368,360
148,375
485,552
187,350
224,387
218,368
683,411
487,417
76,591
241,410
31,323
434,184
511,318
