# (i, j) of upper left coordinates.
583,70
335,128
119,130
75,171
608,199
129,305
661,368
95,434
190,462
337,472
590,184
492,82
239,462
587,475
155,523
560,585
155,598
372,490
35,376
238,586
237,568
363,463
627,588
459,443
