# (i, j) of upper left coordinates.
157,36
622,156
153,174
583,176
679,181
647,190
585,195
182,245
553,271
157,293
198,295
399,313
635,325
588,351
507,479
476,493
278,274
356,292
229,296
197,313
76,495
448,169
132,496
140,526
191,578
88,556
34,279
96,580
613,289
216,309
226,537
456,337
479,339
197,277
533,353
39,251
286,291
256,358
