# (i, j) of upper left coordinates.
555,105
124,204
620,325
125,343
204,407
571,411
684,467
40,254
39,368
253,382
336,438
158,453
371,487
142,524
248,596
238,576
572,120
388,445
537,547
612,115
232,517
371,451
227,500
44,520
599,540
245,555
