# (i, j) of upper left coordinates.
145,55
99,56
301,82
303,116
299,161
101,222
60,227
80,229
350,233
592,250
647,388
657,434
367,529
504,193
327,497
544,177
206,275
65,500
52,589
685,141
667,371
372,227
17,147
479,567
462,575
