# (i, j) of upper left coordinates.
265,52
102,60
520,133
452,165
152,189
209,206
608,208
609,225
273,231
473,290
291,319
675,374
676,394
632,407
601,412
677,412
386,455
590,463
402,169
266,457
603,596
520,598
520,108
530,566
354,414
35,344
609,571
